0	-0.277573
1	-0.0127817
2	0.141561
3	-0.480894
4	-0.832376
5	-0.91008
6	-0.607424
7	-0.582722
8	0.237726
9	0.947566
10	0.234731
11	-0.770436
12	0.298221
13	-0.193439
14	-0.00967771
15	-0.228018
16	0.837305
17	1.20745
18	0.76475
19	0.422459
20	0.133751
21	0.0179204
22	0.0817084
23	0.219772
24	0.442982
25	0.850758
26	-0.928195
27	-0.588265
28	-1.04574
29	-1.27008
30	-0.343313
31	0.326614
32	0.154487
33	-0.2832
34	-0.480424
35	-0.720553
36	-0.412881
37	0.298156
38	-0.0936576
39	0.559026
40	0.313518
41	-0.148428
42	0.197783
43	-0.439506
44	-0.858159
45	-1.38031
46	-1.43911
47	-0.15368
48	-0.174011
49	-1.24378
50	-1.49184
51	-1.12962
52	0.324685
53	0.0197921
54	-0.195272
55	-0.543208
56	-2.00551
57	-1.45082
58	0.0285189
59	0.556006
60	0.0103803
61	-1.00256
62	-2.30202
63	-1.46673
64	-2.6359
65	-4.89789
66	-5.95609
67	-8.77082
68	-12.1223
69	-15.5215
70	-21.5946
71	-34.003
72	-43.1722
73	-44.5634
74	-43.8232
75	-46.0187
76	-45.9568
77	-45.5325
78	-45.9025
79	-44.9638
80	-45.9221
81	-45.3251
82	-45.2068
83	-45.5035
84	-46.9239
85	-45.613
86	-44.942
87	-46.6027
88	-45.0231
89	-46.8495
90	-46.7294
91	-45.4183
92	-45.2956
93	-44.6494
94	-44.7656
95	-46.3359
96	-46.6399
97	-45.6591
98	-45.0931
99	-45.9273
100	-46.2633
101	-46.6701
102	-46.8241
103	-46.4318
104	-45.9684
105	-46.2522
106	-46.7389
107	-46.7553
108	-45.9636
109	-46.914
110	-45.7919
111	-44.4512
112	-44.5728
113	-45.4474
114	-45.6871
115	-46.8796
116	-48.1477
117	-46.1434
118	-47.2198
119	-46.2803
120	-46.8593
121	-48.3656
122	-46.726
123	-47.4805
124	-47.0462
125	-46.7516
126	-46.1749
127	-46.1921
128	-46.8115
129	-46.5311
130	-47.3262
131	-46.8885
132	-46.7428
133	-46.0365
134	-46.5811
135	-47.4642
136	-46.8477
137	-45.9378
138	-47.9553
139	-47.1043
140	-47.4253
141	-47.2169
142	-46.6809
143	-47.4192
144	-46.9774
145	-48.0046
146	-47.835
147	-48.215
148	-47.7063
149	-47.323
150	-47.2327
151	-46.4306
152	-46.791
153	-47.0593
154	-47.9958
155	-49.4372
156	-48.7292
157	-48.7094
158	-48.3993
159	-47.1479
160	-47.3964
161	-48.4666
162	-47.7655
163	-48.3765
164	-49.2042
165	-47.4286
166	-47.389
167	-48.4813
168	-47.9532
169	-49.2568
170	-48.7048
171	-47.3397
172	-48.4179
173	-48.2485
174	-49.0806
175	-49.3134
176	-48.5629
177	-48.883
178	-48.9395
179	-49.0092
180	-47.4339
181	-48.1193
182	-47.957
183	-48.8857
184	-48.9089
185	-49.6044
186	-50.1402
187	-49.121
188	-49.5035
189	-49.7049
190	-49.3636
